replay id;replay title;map;date;result;team name;opposing team name;player name;car id;car name;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;percentage most back;time most forward;percentage most forward;time in front of ball;percentage in front of ball;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;demos inflicted;demos taken
c0f09db1-3bb6-4098-8630-7bfa6fc6319d;2026-02-16.20.40 Selena Gomez Private Win;Mannfield (Night);2026-02-17 01:40:33;loss;TRIPLE SCOOP;BMM;EPo -_-;23;Octane;447;2;0;1;3;7;4;0;66.67;436;44.36;2653;1814;839;23;66;489;314;175;4;15;37.31;31.95;357;407;85;1609;536829;143.33;39.89;145.56;40.51;70.44;19.6;213.49;59.42;130.39;36.29;15.44;4.3;8.27;0.12;67;99.9;26.93;103;27.76;96.68;26.91;262.64;73.09;96.68;26.91;248.2;69.07;111.12;30.93;189.7;52.79;118.58;33;51.04;14.2;2705;2475;2957;3658;2;3
c0f09db1-3bb6-4098-8630-7bfa6fc6319d;2026-02-16.20.40 Selena Gomez Private Win;Mannfield (Night);2026-02-17 01:40:33;loss;TRIPLE SCOOP;BMM;Lil_Otter13;23;Octane;98;0;0;0;0;7;4;2;0;287;42.09;1708;1072;636;12;57;229;159;70;2;6;54.81;23.78;244;142;40;1312;438799;218.95;60.7;124.94;34.64;16.8;4.66;268.82;74.53;86.99;24.12;4.88;1.35;4.95;0.24;21;176.4;47.55;92.7;24.99;107.51;29.81;253.18;70.19;107.51;29.81;277.8;77.02;82.89;22.98;220.79;61.21;102.81;28.5;37.09;10.28;3465;3703;3371;3901;1;2
096dd27d-4fbe-40aa-a78a-f7af84f3c25e;2026-02-16.20.48 Selena Gomez Private Win;Mannfield (Night);2026-02-17 01:48:15;win;BMM;TRIPLE SCOOP;Ax1mov;23;Octane;465;1;0;0;4;4;1;0;25;418;44.03;2268;1493;775;18;54;447;297;150;4;14;48.23;41.41;412;316;110;1586;532518;139.7;39.83;160.12;45.65;50.91;14.52;201.01;57.31;133.15;37.96;16.58;4.73;6.01;0.11;55;106.6;30.11;107.2;30.28;71.35;20.34;279.38;79.66;71.35;20.34;223.02;63.59;127.71;36.41;172.24;49.11;86.61;24.69;91.88;26.2;2919;2790;3059;3762;4;1
096dd27d-4fbe-40aa-a78a-f7af84f3c25e;2026-02-16.20.48 Selena Gomez Private Win;Mannfield (Night);2026-02-17 01:48:15;win;BMM;TRIPLE SCOOP;Selena Gomez;4284;Fennec;292;0;2;0;1;4;1;1;0;398;43.64;1981;1305;676;15;61;361;200;161;2;15;51.08;19.12;264;86;0;1423;475286;183.99;52.47;138.01;39.36;28.64;8.17;220.7;62.94;120.28;34.3;9.65;2.75;11.1;0.15;72;127.7;36.07;121;34.18;79.6;22.7;271.03;77.3;79.6;22.7;238.3;67.96;112.33;32.04;183.68;52.39;97.99;27.95;68.96;19.67;3287;3144;3501;3788;2;1
096dd27d-4fbe-40aa-a78a-f7af84f3c25e;2026-02-16.20.48 Selena Gomez Private Win;Mannfield (Night);2026-02-17 01:48:15;win;BMM;TRIPLE SCOOP;TheLakeEffekt;23;Octane;326;1;0;2;4;4;1;0;25;256;58.42;1654;1275;379;18;34;250;136;114;2;10;18.8;73.81;81;460;63;1344;447721;205.78;58.67;125.23;35.7;19.74;5.63;226.03;64.44;117.41;33.47;7.32;2.09;9.29;0.16;58;117.2;33.11;114.1;32.23;85.56;24.39;265.2;75.61;85.56;24.39;222.51;63.44;128.25;36.56;161.2;45.96;111.85;31.89;77.71;22.15;3380;3460;3205;3833;0;1
096dd27d-4fbe-40aa-a78a-f7af84f3c25e;2026-02-16.20.48 Selena Gomez Private Win;Mannfield (Night);2026-02-17 01:48:15;loss;TRIPLE SCOOP;BMM;EPo -_-;23;Octane;542;0;1;4;1;9;2;1;0;464;44.38;2753;2038;715;24;62;683;541;142;6;14;39.16;24.01;427;374;66;1630;541627;122.8;35.3;159.77;45.93;65.29;18.77;197.06;56.65;138.85;39.92;11.94;3.43;8.41;0.12;73;112;31.64;117.4;33.16;86.72;24.93;261.13;75.07;86.72;24.93;244.13;70.18;103.72;29.82;197.23;56.7;95.61;27.49;55.01;15.81;2598;2418;2764;3545;0;2
096dd27d-4fbe-40aa-a78a-f7af84f3c25e;2026-02-16.20.48 Selena Gomez Private Win;Mannfield (Night);2026-02-17 01:48:15;loss;TRIPLE SCOOP;BMM;MJD22-_-;4284;Fennec;240;1;0;0;2;9;2;1;50;348;54.17;2110;1682;428;21;37;320;200;120;2;11;59.4;44.67;81;420;0;1504;496049;163.56;47.46;141.17;40.96;39.89;11.58;197.7;57.37;132.67;38.5;14.25;4.13;8.06;0.15;54;121;34.18;133.8;37.8;102.65;29.79;241.98;70.21;102.65;29.79;235.74;68.4;108.89;31.6;178.61;51.83;107.52;31.2;58.5;16.97;3106;2939;3294;3660;2;3
096dd27d-4fbe-40aa-a78a-f7af84f3c25e;2026-02-16.20.48 Selena Gomez Private Win;Mannfield (Night);2026-02-17 01:48:15;loss;TRIPLE SCOOP;BMM;Lil_Otter13;23;Octane;166;0;0;1;1;9;2;0;0;310;43.46;1728;892;836;11;69;261;100;161;1;14;37.77;15.97;435;238;7;1358;452986;204.59;58.22;125.15;35.62;21.65;6.16;273.92;77.96;75.2;21.4;2.26;0.64;5.12;0.3;17;127.8;36.1;90.1;25.45;84.99;24.19;266.4;75.81;84.99;24.19;269.19;76.61;82.19;23.39;219.7;62.52;80.2;22.82;51.48;14.65;3264;3143;3399;3585;1;1
40bb44c6-724e-4a8d-ae2c-b3e2f53fae52;2026-02-16.20.57 Selena Gomez Private Win;Mannfield (Night);2026-02-17 01:57:45;win;BMM;TRIPLE SCOOP;Ax1mov;23;Octane;565;1;3;2;1;11;4;1;100;426;42.15;2764;2020;744;22;58;250;80;170;1;15;64.05;36.12;625;193;19;1597;607275;169.26;40.84;181.96;43.91;63.18;15.25;234.52;56.59;168.15;40.58;11.73;2.83;6.36;0.09;74;97.4;23.47;160.7;38.72;121.73;29.37;292.67;70.62;121.73;29.37;232.76;56.17;181.64;43.83;162.95;39.32;140.05;33.8;111.4;26.88;2920;2811;3038;3989;3;0
40bb44c6-724e-4a8d-ae2c-b3e2f53fae52;2026-02-16.20.57 Selena Gomez Private Win;Mannfield (Night);2026-02-17 01:57:45;win;BMM;TRIPLE SCOOP;TheLakeEffekt;23;Octane;242;1;0;0;2;11;4;2;50;256;54.06;1765;961;804;12;73;418;163;255;2;22;19.65;43.32;145;286;36;1370;520208;251.89;60.78;135.56;32.71;26.98;6.51;273.49;65.99;133.42;32.19;7.52;1.81;6.11;0.16;39;129.3;31.16;116.2;28;100.27;24.19;314.17;75.81;100.27;24.19;257.42;62.11;157.01;37.89;190.23;45.9;142.83;34.46;81.38;19.64;3353;3513;3080;3775;2;0
40bb44c6-724e-4a8d-ae2c-b3e2f53fae52;2026-02-16.20.57 Selena Gomez Private Win;Mannfield (Night);2026-02-17 01:57:45;win;BMM;TRIPLE SCOOP;Selena Gomez;4284;Fennec;716;3;0;3;7;11;4;1;42.86;384;53.04;2659;2059;600;23;55;447;282;165;3;14;53.28;52.81;233;243;17;1443;538798;211.77;51.92;153.84;37.72;42.27;10.36;257;63.01;139.86;34.29;11.02;2.7;10.78;0.14;76;161.9;39.01;107.8;25.98;81.94;20.09;325.94;79.91;81.94;20.09;282.38;69.23;125.5;30.77;221.61;54.33;106.04;26;80.23;19.67;3708;3571;3839;4038;0;2
40bb44c6-724e-4a8d-ae2c-b3e2f53fae52;2026-02-16.20.57 Selena Gomez Private Win;Mannfield (Night);2026-02-17 01:57:45;loss;TRIPLE SCOOP;BMM;EPo -_-;23;Octane;798;2;1;4;7;10;5;2;28.57;393;45.89;2572;1970;602;24;53;590;383;207;5;18;57.06;37.31;182;440;117;1530;572729;184.25;45.12;159.84;39.14;64.28;15.74;231.67;56.73;163.3;39.99;13.39;3.28;9.23;0.13;71;117.7;28.36;135.9;32.75;127.57;31.24;280.79;68.76;127.57;31.24;294.37;72.09;113.99;27.91;244.09;59.77;93.39;22.87;70.88;17.36;2547;2484;2554;3379;1;2
40bb44c6-724e-4a8d-ae2c-b3e2f53fae52;2026-02-16.20.57 Selena Gomez Private Win;Mannfield (Night);2026-02-17 01:57:45;loss;TRIPLE SCOOP;BMM;MJD22-_-;4284;Fennec;400;2;1;0;4;10;5;2;50;388;51.3;2754;2214;540;26;47;243;100;143;1;12;28.7;48.3;236;296;0;1436;537453;220.66;54.03;143.99;35.26;43.77;10.72;252.05;61.71;143.19;35.06;13.18;3.23;6.86;0.15;46;144.1;34.72;124.5;30;124.77;30.55;283.66;69.45;124.77;30.55;309.05;75.67;99.38;24.33;250.47;61.33;98.61;24.14;59.34;14.53;3070;3410;2769;3605;0;2
40bb44c6-724e-4a8d-ae2c-b3e2f53fae52;2026-02-16.20.57 Selena Gomez Private Win;Mannfield (Night);2026-02-17 01:57:45;loss;TRIPLE SCOOP;BMM;Lil_Otter13;23;Octane;68;0;0;0;0;10;5;1;0;216;34.59;1342;686;656;8;56;326;99;227;1;19;116.77;8.62;241;85;1;1258;470468;283.6;69.03;115.66;28.15;11.6;2.82;318.48;77.51;89.84;21.87;2.55;0.62;4.52;0.28;16;139.7;33.66;125.6;30.27;136.13;33.13;274.73;66.87;136.13;33.13;285.21;69.42;125.66;30.58;243.1;59.17;96.43;23.47;71.33;17.36;2969;2866;3059;3270;1;1
