replay id;replay title;map;date;result;team name;opposing team name;player name;car id;car name;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;percentage most back;time most forward;percentage most forward;time in front of ball;percentage in front of ball;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;demos inflicted;demos taken
84257303-d974-495c-9f5d-4a960f05c0dc;series 3 game 2;Rivals Arena;2025-10-28 01:48:22;loss;MUSTY M1LKERS;THE HORNETS;TheLakeEffekt;23;Octane;60;0;0;0;0;6;4;1;0;263;51.44;1345;626;719;7;66;277;0;277;0;24;23.83;14.78;121;107;1;1372;447165;196.64;56.9;132.94;38.47;15.98;4.62;233.92;67.69;102.95;29.79;8.68;2.51;4.7;0.14;33;93.3;26.89;82;23.63;98.73;28.57;246.83;71.43;98.73;28.57;199.64;57.77;145.92;42.23;134.02;38.78;137.35;39.75;74.18;21.47;3137;3443;2906;4026;1;0
84257303-d974-495c-9f5d-4a960f05c0dc;series 3 game 2;Rivals Arena;2025-10-28 01:48:22;loss;MUSTY M1LKERS;THE HORNETS;Selena Gomez;11505;;209;0;0;1;1;6;4;1;0;399;48.75;2330;1578;752;20;68;551;320;231;4;20;40.6;20.38;309;333;79;1515;476014;149.77;45.01;132.11;39.7;50.89;15.29;187.33;56.29;135.79;40.81;9.65;2.9;5.66;0.11;53;146.6;42.25;116.7;33.63;95.53;28.71;237.24;71.29;95.53;28.71;209.22;62.87;123.56;37.13;154.26;46.35;93.66;28.14;84.86;25.5;3567;3727;3457;4270;0;4
d01015ec-46eb-42ae-8837-28b2949fa7b3;series 3 game 3;Rivals Arena;2025-10-28 01:57:54;loss;THE HORNETS;MUSTY M1LKERS;MegatronMD;23;Octane;527;2;1;1;4;9;6;3;50;405;55.52;2649;2130;519;26;46;378;270;108;4;10;48.49;47.14;421;433;129;1587;550099;170.89;44.97;140.64;37.01;68.44;18.01;220.03;57.91;145.01;38.16;14.94;3.93;7.36;0.13;58;128.9;33.74;131.6;34.45;105.68;27.81;274.3;72.19;105.68;27.81;268.06;70.55;111.91;29.45;192.42;50.64;137.41;36.16;50.14;13.2;3070;2820;3334;3736;0;1
d01015ec-46eb-42ae-8837-28b2949fa7b3;series 3 game 3;Rivals Arena;2025-10-28 01:57:54;loss;THE HORNETS;MUSTY M1LKERS;PoolnoodlE_412;11016;Porsche 911 GT3 RS;301;0;1;2;0;9;6;3;0;290;45.76;1873;1258;615;17;46;95;0;95;0;8;49.67;46.19;523;354;0;1309;454988;241.22;63.1;116.1;30.37;24.95;6.53;274.57;71.83;106.59;27.88;1.11;0.29;4.26;0.19;22;135.9;35.58;100.4;26.28;107.18;28.04;275.09;71.96;107.18;28.04;277.47;72.58;104.8;27.42;209.8;54.88;130.33;34.09;42.14;11.02;2971;3216;2673;3437;1;0
d01015ec-46eb-42ae-8837-28b2949fa7b3;series 3 game 3;Rivals Arena;2025-10-28 01:57:54;loss;THE HORNETS;MUSTY M1LKERS;AtownSteelers;4284;Fennec;264;1;1;0;1;9;6;0;100;277;56.94;1854;1107;747;15;67;258;115;143;2;14;34.77;35.05;212;436;84;1379;478088;216.71;57.04;138.26;36.39;24.98;6.57;254.99;67.11;116.89;30.76;8.07;2.12;7.06;0.1;69;87.8;22.98;114.2;29.9;122.96;32.36;257;67.64;122.96;32.36;268.07;70.55;111.88;29.45;207.68;54.66;112.75;29.67;59.53;15.67;2707;2681;2788;3419;0;1
d01015ec-46eb-42ae-8837-28b2949fa7b3;series 3 game 3;Rivals Arena;2025-10-28 01:57:54;win;MUSTY M1LKERS;THE HORNETS;Axim0v;22;Breakout;631;3;2;0;4;5;3;2;75;390;44.87;2287;1754;533;22;48;331;187;144;2;13;36.69;30.3;612;362;12;1560;546197;164.72;43.01;162.63;42.47;55.61;14.52;243.27;63.52;135.29;35.33;4.4;1.15;5.18;0.14;38;126.4;33.09;100.8;26.39;75;19.58;307.96;80.42;75;19.58;266.92;69.7;116.04;30.3;197.89;51.67;113.75;29.7;71.32;18.62;3033;3213;2997;4119;1;0
d01015ec-46eb-42ae-8837-28b2949fa7b3;series 3 game 3;Rivals Arena;2025-10-28 01:57:54;win;MUSTY M1LKERS;THE HORNETS;TheLakeEffekt;23;Octane;390;2;1;0;4;5;3;0;50;301;52.33;1789;1209;580;15;55;438;300;138;3;12;29.36;38.1;98;346;5;1310;456576;243.71;63.66;121.75;31.8;17.36;4.53;234.56;61.27;143.31;37.44;4.95;1.29;4.35;0.13;33;81;21.2;137.4;35.97;92.25;24.1;290.57;75.9;92.25;24.1;244.27;63.81;138.55;36.19;180.3;47.1;108.01;28.21;94.52;24.69;2842;2819;2767;3894;0;0
d01015ec-46eb-42ae-8837-28b2949fa7b3;series 3 game 3;Rivals Arena;2025-10-28 01:57:54;win;MUSTY M1LKERS;THE HORNETS;Selena Gomez;11505;;277;1;0;1;1;5;3;1;100;375;51.85;2558;1840;718;21;64;653;547;106;6;9;40.98;31.35;225;289;54;1495;516197;184.25;48.68;149.91;39.61;44.33;11.71;237.9;62.86;133.44;35.26;7.14;1.89;7.64;0.13;61;143.8;37.64;108;28.27;89.93;23.76;288.56;76.24;89.93;23.76;273.05;72.14;105.44;27.86;206.66;54.6;109.26;28.87;62.58;16.53;3939;4028;3938;4325;1;1
a017df01-d9fc-428f-b1eb-84cf6407bf8f;series 3 game 4;Rivals Arena;2025-10-28 02:08:05;loss;THE HORNETS;MUSTY M1LKERS;PoolnoodlE_412;11016;Porsche 911 GT3 RS;272;1;0;1;3;11;4;1;33.33;306;44.74;2116;1366;750;16;68;257;76;181;1;16;49.39;60.76;540;240;23;1400;592311;245.66;54.21;172.52;38.07;35;7.72;321.39;70.92;129.58;28.59;2.21;0.49;3.14;0.14;23;186.2;40.74;116.3;25.45;120.86;26.67;332.32;73.33;120.86;26.67;325.72;71.87;127.46;28.13;249.97;55.16;131.78;29.08;71.44;15.76;3386;3524;3299;3587;1;1
a017df01-d9fc-428f-b1eb-84cf6407bf8f;series 3 game 4;Rivals Arena;2025-10-28 02:08:05;loss;THE HORNETS;MUSTY M1LKERS;AtownSteelers;4284;Fennec;450;1;1;2;3;11;4;0;33.33;362;54.4;2892;2025;867;25;72;266;82;184;2;16;36.77;52.85;507;518;125;1464;617997;226.94;50.22;180.69;39.99;44.25;9.79;296.72;65.66;147.9;32.73;7.25;1.6;8.06;0.11;75;113.2;24.77;140.8;30.81;135.01;29.88;316.86;70.12;135.01;29.88;311.85;69.01;140.02;30.99;239.85;53.08;139.52;30.88;72.5;16.04;2916;2791;3061;3573;1;1
a017df01-d9fc-428f-b1eb-84cf6407bf8f;series 3 game 4;Rivals Arena;2025-10-28 02:08:05;loss;THE HORNETS;MUSTY M1LKERS;MegatronMD;23;Octane;703;1;1;5;3;11;4;3;33.33;449;45.43;3327;2385;942;28;82;821;577;244;6;21;68.92;40.78;764;329;22;1657;704433;173.57;38.19;186.46;41.03;94.43;20.78;268.04;58.98;164.4;36.17;22.03;4.85;7.22;0.12;60;136.9;29.96;167.3;36.61;123.73;27.23;330.74;72.77;123.73;27.23;321.99;70.85;132.48;29.15;261.32;57.5;117.69;25.9;75.46;16.6;3070;2762;3382;3781;3;1
a017df01-d9fc-428f-b1eb-84cf6407bf8f;series 3 game 4;Rivals Arena;2025-10-28 02:08:05;win;MUSTY M1LKERS;THE HORNETS;Axim0v;22;Breakout;568;2;0;2;5;9;3;1;40;447;45.34;3314;2707;607;32;53;677;441;236;6;21;36.04;59.97;828;406;160;1625;685936;178;39.44;187.49;41.54;85.88;19.03;265.86;58.9;171.75;38.05;13.76;3.05;7.76;0.12;65;126.8;27.75;125;27.35;97.82;21.67;353.55;78.33;97.82;21.67;279.16;61.85;172.21;38.15;214.06;47.42;118.01;26.14;119.31;26.43;2930;2782;3109;4115;3;2
a017df01-d9fc-428f-b1eb-84cf6407bf8f;series 3 game 4;Rivals Arena;2025-10-28 02:08:05;win;MUSTY M1LKERS;THE HORNETS;Selena Gomez;11505;;232;0;0;2;1;9;3;1;0;309;49.77;2552;1789;763;20;71;692;474;218;5;20;44.55;46.47;198;236;26;1318;561693;261.55;57.37;147.79;32.41;46.6;10.22;303.25;66.51;139.66;30.63;13.05;2.86;10.31;0.14;74;200.3;43.83;142.1;31.09;104.27;22.87;351.69;77.13;104.27;22.87;340.79;74.74;115.16;25.26;267.9;58.76;131.38;28.81;56.68;12.43;4112;4196;3930;4663;0;0
a017df01-d9fc-428f-b1eb-84cf6407bf8f;series 3 game 4;Rivals Arena;2025-10-28 02:08:05;win;MUSTY M1LKERS;THE HORNETS;TheLakeEffekt;23;Octane;608;2;1;2;5;9;3;1;40;299;54.53;2292;1565;727;19;67;471;248;223;3;19;56.85;27.37;183;358;52;1356;564495;263.66;58.92;160.63;35.89;23.21;5.19;289.49;64.69;153.1;34.21;4.91;1.1;4.91;0.13;37;111.8;24.46;157.3;34.42;112.94;25.24;334.56;74.76;112.94;25.24;287.86;64.33;159.64;35.67;219.42;49.03;123.39;27.57;104.69;23.39;3301;3350;3248;4261;0;3
7bfcca1c-d43a-48e3-92ff-ed87b362ca25;series 3 game 5;Rivals Arena;2025-10-28 02:16:32;loss;THE HORNETS;MUSTY M1LKERS;MegatronMD;23;Octane;501;1;0;3;6;8;4;1;16.67;451;53.1;2568;1988;580;29;53;526;308;218;5;19;23.64;42.48;558;944;191;1612;542222;147.33;40.69;139.62;38.56;75.15;20.75;215.09;59.4;141.12;38.97;5.88;1.62;4.59;0.11;41;137.7;37.73;121.5;33.29;104.28;28.8;257.81;71.2;104.28;28.8;227.24;62.76;134.85;37.24;172.81;47.73;105.77;29.21;83.5;23.06;2817;2486;3202;3559;1;1
7bfcca1c-d43a-48e3-92ff-ed87b362ca25;series 3 game 5;Rivals Arena;2025-10-28 02:16:32;loss;THE HORNETS;MUSTY M1LKERS;AtownSteelers;4284;Fennec;228;0;0;1;1;8;4;0;0;322;45.53;1894;1350;544;15;49;504;223;281;3;26;72.05;25.17;213;169;81;1413;474643;197.23;54.35;145.83;40.18;19.84;5.47;236.16;65.07;117.19;32.29;9.57;2.64;5.61;0.11;50;63.6;17.42;145.1;39.75;134.9;37.17;228.02;62.83;134.9;37.17;197.46;54.41;165.46;45.59;137.09;37.77;119.6;32.95;106.23;29.27;2905;2655;3226;3520;0;1
7bfcca1c-d43a-48e3-92ff-ed87b362ca25;series 3 game 5;Rivals Arena;2025-10-28 02:16:32;loss;THE HORNETS;MUSTY M1LKERS;PoolnoodlE_412;11016;Porsche 911 GT3 RS;202;1;0;1;1;8;4;3;100;280;48.79;1736;1068;668;13;52;258;100;158;1;14;37.93;64.67;535;251;0;1371;461852;236.27;65.07;100.39;27.65;26.44;7.28;262.3;72.24;97.97;26.98;2.83;0.78;3.29;0.17;19;144.2;39.51;73.1;20.03;81.71;22.5;281.39;77.5;81.71;22.5;235.89;64.97;127.21;35.03;175.98;48.46;106.93;29.45;80.2;22.09;2999;3079;2921;3413;2;0
7bfcca1c-d43a-48e3-92ff-ed87b362ca25;series 3 game 5;Rivals Arena;2025-10-28 02:16:32;win;MUSTY M1LKERS;THE HORNETS;Axim0v;22;Breakout;571;3;1;0;2;8;2;0;150;436;40.64;2717;2005;712;24;61;307;71;236;1;20;54.22;37.69;403;401;31;1622;546661;139.01;38.3;167.33;46.1;56.61;15.6;226.71;62.46;126.06;34.73;10.19;2.81;5.98;0.12;49;104.3;28.58;128;35.07;91.83;25.3;271.13;74.7;91.83;25.3;250.72;69.08;112.24;30.92;193.12;53.21;108.51;29.9;61.32;16.89;2911;2424;3305;3989;1;1
7bfcca1c-d43a-48e3-92ff-ed87b362ca25;series 3 game 5;Rivals Arena;2025-10-28 02:16:32;win;MUSTY M1LKERS;THE HORNETS;Selena Gomez;11505;;134;0;1;0;2;8;2;1;0;351;45.94;2052;1469;583;17;51;399;302;97;4;8;40.33;37.48;224;245;97;1349;447575;198.01;55.11;129.06;35.92;32.2;8.96;222.9;62.04;129.85;36.14;6.51;1.81;7.01;0.13;52;158.5;43.42;80.3;22;89.4;24.88;269.87;75.12;89.4;24.88;278.69;77.57;80.58;22.43;231.51;64.44;87.56;24.37;40.21;11.19;3773;4271;3341;4088;0;1
7bfcca1c-d43a-48e3-92ff-ed87b362ca25;series 3 game 5;Rivals Arena;2025-10-28 02:16:32;win;MUSTY M1LKERS;THE HORNETS;TheLakeEffekt;23;Octane;534;1;2;3;4;8;2;1;25;339;49.1;1774;1194;580;13;53;440;287;153;3;13;47.22;32.59;191;135;15;1410;473150;206.36;57.05;132.42;36.61;22.94;6.34;230.74;63.79;125.93;34.81;5.05;1.4;4.73;0.13;37;88.2;24.16;134.4;36.82;110.05;30.42;251.67;69.58;110.05;30.42;250.69;69.3;111.03;30.7;195.61;54.08;98.17;27.14;67.94;18.78;3157;2989;3343;3849;1;1
