replay id;replay title;map;date;result;team name;opposing team name;player name;car id;car name;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;percentage most back;time most forward;percentage most forward;time in front of ball;percentage in front of ball;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;demos inflicted;demos taken
d7314abc-c515-44a7-89bd-378c678492e0;series 4 game 2;Mannfield (Dusk);2025-10-31 01:19:18;loss;BBB;BMM;Burt;23;Octane;252;1;0;0;3;7;4;1;33.33;306;47.24;1911;1241;670;15;57;369;191;178;2;15;17.69;32.41;124;270;8;1347;453173;201.49;55.58;142.93;39.43;18.08;4.99;210.42;58.05;143.17;39.5;8.91;2.46;8.28;0.08;100;125.7;34.72;87.6;24.2;80.5;22.21;282;77.79;80.5;22.21;225.68;62.26;136.82;37.74;159.96;44.13;134.8;37.19;67.74;18.69;3122;3387;2896;3826;0;0
d7314abc-c515-44a7-89bd-378c678492e0;series 4 game 2;Mannfield (Dusk);2025-10-31 01:19:18;loss;BBB;BMM;Bubbles3913;23;Octane;334;1;0;1;4;7;4;2;25;414;48.15;2574;1958;616;24;51;568;456;112;5;10;36.36;44.62;256;474;45;1587;534790;143.05;39.41;178.82;49.27;41.09;11.32;191.29;52.7;147.22;40.56;24.45;6.74;3.12;0.09;35;88.6;24.48;146.2;40.39;121.76;33.55;241.2;66.45;121.76;33.55;195.3;53.81;167.66;46.19;140.24;38.64;110.92;30.56;111.8;30.8;2888;2781;3017;3938;1;0
2501c0a3-a816-4e65-b721-37bf522dac51;series 4 game 3;Mannfield (Dusk);2025-10-31 01:27:55;loss;BMM;BBB;Axim0v;22;Breakout;612;2;0;2;2;7;3;0;100;365;39.25;2389;1694;695;20;54;458;221;237;3;13;46.76;43.13;310;305;78;1504;545270;180.83;46.99;157.91;41.03;46.11;11.98;218.57;56.79;142.6;37.05;23.68;6.15;4.19;0.12;34;85.4;22.24;166.4;43.33;129.18;33.57;255.67;66.43;129.18;33.57;261.49;67.95;123.35;32.05;212.48;55.21;98.32;25.55;74.04;19.24;2931;2935;2918;4017;0;0
2501c0a3-a816-4e65-b721-37bf522dac51;series 4 game 3;Mannfield (Dusk);2025-10-31 01:27:55;loss;BMM;BBB;Selena Gomez;11505;;28;0;0;0;1;7;3;2;0;314;50.14;2308;1658;650;20;57;170;98;72;1;6;53.8;45.6;235;265;1;1260;441732;243.79;65.08;90.95;24.28;39.86;10.64;252.3;67.35;109.7;29.28;12.61;3.37;12.44;0.15;81;199.4;51.93;85.9;22.37;96.1;25.65;278.51;74.35;96.1;25.65;326.76;87.23;47.85;12.77;291.67;77.86;63.54;16.96;19.4;5.18;3932;4094;3807;4222;2;2
2501c0a3-a816-4e65-b721-37bf522dac51;series 4 game 3;Mannfield (Dusk);2025-10-31 01:27:55;loss;BMM;BBB;TheLakeEffekt;23;Octane;156;0;0;1;1;7;3;1;0;290;53.74;1870;1181;689;15;55;267;164;103;2;10;20.7;30.25;60;328;44;1386;498277;225.33;59.01;134.03;35.1;22.46;5.88;258.87;67.8;119.82;31.38;3.13;0.82;6.26;0.14;44;85.9;22.37;107.1;27.89;120.28;31.5;261.53;68.5;120.28;31.5;294.35;77.09;87.46;22.91;225.98;59.18;113.29;29.67;42.55;11.14;2806;2884;2719;3780;1;1
2501c0a3-a816-4e65-b721-37bf522dac51;series 4 game 3;Mannfield (Dusk);2025-10-31 01:27:55;win;BBB;BMM;Authurm19;23;Octane;153;0;0;0;1;4;2;0;0;413;57.13;2645;2082;563;26;50;580;357;223;4;21;28.79;54.19;210;534;55;1528;545078;166.46;43.95;172.86;45.63;39.47;10.42;220;58.08;140.16;37;18.64;4.92;13.43;0.1;136;149.7;38.98;107.2;27.92;80.84;21.34;297.95;78.66;80.84;21.34;229.4;60.56;149.4;39.44;156.65;41.35;133.01;35.11;89.14;23.53;3055;2841;3253;3895;2;2
2501c0a3-a816-4e65-b721-37bf522dac51;series 4 game 3;Mannfield (Dusk);2025-10-31 01:27:55;win;BBB;BMM;Bubbles3913;23;Octane;471;2;1;0;3;4;2;0;66.67;362;51.55;2326;1425;901;17;81;446;125;321;2;28;49.24;35.86;256;309;78;1545;559925;168.59;43.81;174.53;45.35;41.73;10.84;246.51;64.06;120.93;31.42;17.4;4.52;4.63;0.11;41;96.6;25.16;121.6;31.67;98.6;25.62;286.25;74.38;98.6;25.62;201.08;52.25;183.76;47.75;124.9;32.46;148.77;38.66;111.17;28.89;3280;3079;3499;3788;1;0
2501c0a3-a816-4e65-b721-37bf522dac51;series 4 game 3;Mannfield (Dusk);2025-10-31 01:27:55;win;BBB;BMM;Burt;23;Octane;254;1;1;0;3;4;2;2;33.33;341;48.9;2126;1396;730;18;63;498;232;266;3;23;21.21;26.72;141;406;67;1431;512522;194.73;51.18;160.89;42.29;24.83;6.53;216.37;56.87;152.84;40.17;11.25;2.96;7.59;0.08;95;121.9;31.74;130.6;34.01;88.93;23.37;291.52;76.63;88.93;23.37;206.8;54.36;173.65;45.64;131.13;34.47;150.85;39.65;98.47;25.88;3120;2947;3187;3793;0;1
a4b2dda9-9772-407d-90e2-c22bedad3728;series 4 game 4;Mannfield (Dusk);2025-10-31 01:36:06;loss;BMM;BBB;Axim0v;22;Breakout;314;0;1;1;2;7;5;1;0;411;49.21;2594;2055;539;23;47;600;458;142;5;15;43.72;35.48;566;252;49;1607;536944;142.98;39.7;145.86;40.5;71.27;19.79;201.17;55.86;141.02;39.16;17.92;4.98;3.91;0.11;35;89.7;24.71;136.9;37.71;126.63;35.16;233.48;64.84;126.63;35.16;220.19;61.15;139.92;38.85;167.36;46.47;107.83;29.94;84.93;23.58;2978;2398;3468;3716;0;1
a4b2dda9-9772-407d-90e2-c22bedad3728;series 4 game 4;Mannfield (Dusk);2025-10-31 01:36:06;loss;BMM;BBB;Selena Gomez;11505;;227;0;0;1;1;7;5;2;0;363;51.28;2160;1511;649;17;59;474;300;174;3;16;54.25;29.23;204;206;2;1342;451678;211.17;58.15;124.19;34.2;27.81;7.66;233.67;64.34;120.68;33.23;8.82;2.43;7.35;0.13;56;142.1;39.15;78;21.49;92.06;25.35;271.11;74.65;92.06;25.35;283.89;78.17;79.28;21.83;217.55;59.9;99.96;27.52;45.66;12.57;3480;3360;3589;3923;1;0
