replay id;replay title;map;date;result;team name;opposing team name;player name;car id;car name;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;percentage most back;time most forward;percentage most forward;time in front of ball;percentage in front of ball;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;demos inflicted;demos taken
ae3a3d48-c4be-4fd5-a730-44a9b0a05bf4;g2;Sovereign Heights (Dusk);2026-06-09 23:43:31;win;GIGAS IN PARIS;BEST FRIEND CLUB;Mastergiga9;23;Octane;385;2;0;1;4;2;0;0;50;320;50.68;1871;1254;617;15;56;127;0;127;0;11;22.03;35.5;114;278;3;1370;439649;179.27;52.8;139.92;41.21;20.35;5.99;220.36;64.9;109.59;32.28;9.58;2.82;5.83;0.17;35;136.4;39.88;87.3;25.53;70.42;20.74;269.11;79.26;70.42;20.74;235.62;69.4;103.91;30.6;179.9;52.99;114.96;33.86;44.67;13.16;3502;3653;3348;3883;0;1
ae3a3d48-c4be-4fd5-a730-44a9b0a05bf4;g2;Sovereign Heights (Dusk);2026-06-09 23:43:31;win;GIGAS IN PARIS;BEST FRIEND CLUB;selena.;4284;Fennec;451;2;1;1;3;2;0;0;66.67;402;54.47;2299;1710;589;23;54;264;143;121;2;11;34.61;45.57;240;630;56;1494;479352;161.12;47.46;134.68;39.67;43.72;12.88;198.14;58.36;129.18;38.05;12.21;3.6;7.62;0.1;73;101.2;29.59;102.9;30.09;64.68;19.05;274.84;80.95;64.68;19.05;233.34;68.72;106.19;31.28;179.05;52.74;96.19;28.33;64.28;18.93;2975;3120;2828;3855;0;1
32b90ee1-48f7-4c8f-a78a-bd6f0c557b25;g3;Sovereign Heights (Dusk);2026-06-09 23:52:12;win;BEST FRIEND CLUB;GIGAS IN PARIS;i_have_a_bag;23;Octane;695;2;0;3;4;10;1;0;50;234;53.53;1785;889;896;12;72;197;92;105;1;9;12.52;50.47;69;343;7;1258;532971;281.1;63.56;151.18;34.19;9.95;2.25;267.96;60.59;162.3;36.7;11.98;2.71;11.63;0.15;77;157.7;35.44;119.1;26.76;104.57;23.64;337.68;76.36;104.57;23.64;359.74;81.34;82.51;18.66;276.11;62.43;131.3;29.69;34.83;7.88;2871;3038;2755;3362;1;0
32b90ee1-48f7-4c8f-a78a-bd6f0c557b25;g3;Sovereign Heights (Dusk);2026-06-09 23:52:12;win;BEST FRIEND CLUB;GIGAS IN PARIS;greenarrowspark2;23;Octane;274;0;1;2;3;10;1;0;0;337;49.29;2515;1920;595;24;52;364;208;156;3;13;64.31;74.35;199;495;91;1360;579792;253.44;57.29;149.08;33.7;39.87;9.01;276.95;62.6;147.07;33.24;18.37;4.15;9.25;0.09;102;133.2;29.93;159.6;35.87;139.56;31.55;302.82;68.45;139.56;31.55;314.82;71.17;127.56;28.83;247.05;55.84;132.09;29.86;63.25;14.3;2637;2656;2570;3278;0;1
32b90ee1-48f7-4c8f-a78a-bd6f0c557b25;g3;Sovereign Heights (Dusk);2026-06-09 23:52:12;win;BEST FRIEND CLUB;GIGAS IN PARIS;TheLakeEffekt;23;Octane;326;0;0;3;3;10;1;1;0;257;56.36;2029;1434;595;18;54;300;169;131;2;11;41.68;64.11;161;417;30;1352;576657;268.44;60.68;157.04;35.5;16.93;3.83;283.16;64;146.78;33.18;12.48;2.82;7.22;0.16;46;144.1;32.38;148.8;33.44;134.62;30.43;307.79;69.57;134.62;30.43;326.5;73.8;115.92;26.2;269.14;60.83;105.02;23.74;68.25;15.43;3169;3023;3186;3508;0;1
32b90ee1-48f7-4c8f-a78a-bd6f0c557b25;g3;Sovereign Heights (Dusk);2026-06-09 23:52:12;loss;GIGAS IN PARIS;BEST FRIEND CLUB;Ax1mov;4284;Fennec;402;1;0;2;6;10;2;1;16.67;445;48.14;3188;2298;890;28;65;665;436;229;5;20;49.97;54.44;800;509;63;1589;671989;174.64;39.6;201.03;45.58;65.36;14.82;286.4;64.94;138.35;31.37;16.28;3.69;7.87;0.13;61;171.1;38.45;136.3;30.63;90.7;20.57;350.32;79.43;90.7;20.57;285.73;64.79;155.3;35.21;217.72;49.37;137.2;31.11;86.11;19.52;3559;3418;3764;4158;0;1
32b90ee1-48f7-4c8f-a78a-bd6f0c557b25;g3;Sovereign Heights (Dusk);2026-06-09 23:52:12;loss;GIGAS IN PARIS;BEST FRIEND CLUB;selena.;4284;Fennec;540;0;0;4;3;10;2;1;0;416;51.81;3228;2312;916;29;82;911;580;331;7;30;43.88;78.88;614;630;128;1513;650757;188.9;42.41;196.12;44.03;60.4;13.56;285.69;64.14;145.83;32.74;13.9;3.12;10.43;0.11;91;111.7;25.1;153.9;34.58;120.07;26.96;325.35;73.04;120.07;26.96;252.67;56.72;192.76;43.28;188.38;42.29;129.11;28.99;127.94;28.72;3405;3317;3456;4052;2;0
32b90ee1-48f7-4c8f-a78a-bd6f0c557b25;g3;Sovereign Heights (Dusk);2026-06-09 23:52:12;loss;GIGAS IN PARIS;BEST FRIEND CLUB;Mastergiga9;23;Octane;311;0;1;2;1;10;2;0;0;319;53.42;2334;1415;919;19;76;360;109;251;2;21;41.57;52.1;280;448;92;1384;593913;242.79;54.64;170.36;38.34;31.22;7.03;273.99;61.66;154.32;34.73;16.06;3.61;9.27;0.15;60;144.9;32.56;140.1;31.48;104.06;23.42;340.31;76.58;104.06;23.42;272.02;61.21;172.35;38.79;195.79;44.06;132.84;29.89;115.73;26.04;3168;3219;2963;4020;0;0
51855406-aa22-4e9f-824a-4a30c0a399aa;g4;Sovereign Heights (Dusk);2026-06-09 23:59:23;loss;BEST FRIEND CLUB;GIGAS IN PARIS;i_have_a_bag;23;Octane;487;0;0;4;1;10;2;1;0;284;58.07;1624;854;770;12;62;418;238;180;3;10;12.37;32.45;79;383;61;1351;419504;190.11;58.89;115.27;35.71;17.45;5.41;202.61;62.76;108.49;33.6;11.74;3.64;6.81;0.13;51;113.5;34.92;113.3;34.86;79.85;24.73;242.98;75.27;79.85;24.73;254.3;78.77;68.54;21.23;190.55;59.02;92.72;28.72;39.56;12.25;2698;2381;3043;3625;0;1
51855406-aa22-4e9f-824a-4a30c0a399aa;g4;Sovereign Heights (Dusk);2026-06-09 23:59:23;loss;BEST FRIEND CLUB;GIGAS IN PARIS;TheLakeEffekt;23;Octane;132;0;0;1;0;10;2;1;0;267;56.49;1404;873;531;11;46;118;0;118;0;10;20.46;44.05;100;239;0;1355;424829;187.62;57.59;121.91;37.42;16.27;4.99;217.71;66.82;102.79;31.55;5.3;1.63;5.64;0.15;38;106.3;32.71;92;28.31;89.82;27.57;235.98;72.43;89.82;27.57;242.18;74.33;83.62;25.67;186.84;57.35;97.61;29.96;41.35;12.69;3149;3223;3113;3566;1;0
51855406-aa22-4e9f-824a-4a30c0a399aa;g4;Sovereign Heights (Dusk);2026-06-09 23:59:23;loss;BEST FRIEND CLUB;GIGAS IN PARIS;greenarrowspark2;23;Octane;184;0;0;0;2;10;2;0;0;389;52.79;1973;1570;403;18;38;237;119;118;2;11;55.88;57.66;189;246;88;1364;424480;173.28;53.67;130.81;40.51;18.78;5.82;211.57;65.53;104.16;32.26;7.13;2.21;4.51;0.1;47;98.5;30.31;109.8;33.78;91.32;28.28;231.55;71.72;91.32;28.28;230.39;71.36;92.48;28.64;176.1;54.54;94.86;29.38;51.91;16.08;2895;3209;2681;3603;2;0
51855406-aa22-4e9f-824a-4a30c0a399aa;g4;Sovereign Heights (Dusk);2026-06-09 23:59:23;win;GIGAS IN PARIS;BEST FRIEND CLUB;Ax1mov;4284;Fennec;324;1;0;0;5;3;0;0;20;429;51.14;2322;1776;546;21;43;349;171;178;2;16;25.21;47.98;668;332;28;1672;525964;111.32;34.16;147.28;45.2;67.24;20.64;209.93;64.43;105.39;32.34;10.52;3.23;4.84;0.11;44;93.6;28.8;125.7;38.68;80.87;24.82;244.97;75.18;80.87;24.82;191.92;58.9;133.93;41.1;146.06;44.82;102.02;31.31;77.77;23.87;3233;3090;3378;4123;0;0
51855406-aa22-4e9f-824a-4a30c0a399aa;g4;Sovereign Heights (Dusk);2026-06-09 23:59:23;win;GIGAS IN PARIS;BEST FRIEND CLUB;Mastergiga9;23;Octane;175;0;0;1;1;3;0;0;0;295;49.24;1698;1044;654;12;58;119;0;119;0;10;15.27;24.28;147;162;1;1369;422116;179.8;56.22;121.7;38.05;18.32;5.73;228.91;71.57;85.97;26.88;4.94;1.54;7.38;0.19;38;146.1;44.95;74;22.77;57.16;17.87;262.66;82.13;57.16;17.87;232.01;72.55;87.8;27.45;167.87;52.49;117.19;36.64;34.75;10.87;3568;3845;3297;4046;0;2
51855406-aa22-4e9f-824a-4a30c0a399aa;g4;Sovereign Heights (Dusk);2026-06-09 23:59:23;win;GIGAS IN PARIS;BEST FRIEND CLUB;selena.;4284;Fennec;392;1;0;2;4;3;0;0;25;413;50.18;2104;1590;514;19;45;597;436;161;6;14;53.19;38.08;268;257;96;1432;445985;160.71;49.79;121.88;37.76;40.2;12.45;201.03;62.28;120.77;37.41;0.99;0.31;13.25;0.19;68;83.5;25.69;114.7;35.29;74;22.93;248.79;77.07;74;22.93;197.13;61.07;125.66;38.93;143.17;44.35;107.89;33.42;71.73;22.22;3170;2987;3325;3967;1;1
