replay id;replay title;map;date;result;team name;opposing team name;player name;car id;car name;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;percentage most back;time most forward;percentage most forward;time in front of ball;percentage in front of ball;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;demos inflicted;demos taken
5379c4ea-1223-4df3-8a36-00d8b7b635dc;pp g2;Mannfield (Night);2026-03-14 01:17:51;loss;PITCH PIRATES;BMM;LIL HATED ONE;23;Octane;124;0;0;1;0;7;2;1;0;262;37.78;1407;759;648;8;56;170;87;83;1;7;52.09;18.67;90;63;12;1330;418063;201.58;61.86;94.73;29.07;29.57;9.07;188.75;57.92;133.96;41.11;3.17;0.97;4.45;0.15;29;128.6;39.57;109;33.54;91.55;28.09;234.33;71.91;91.55;28.09;225.94;69.33;99.94;30.67;152.82;46.89;113.57;34.85;59.5;18.26;3083;2986;3175;3884;0;0
5379c4ea-1223-4df3-8a36-00d8b7b635dc;pp g2;Mannfield (Night);2026-03-14 01:17:51;loss;PITCH PIRATES;BMM;Val-enor;4284;Fennec;241;0;0;2;1;7;2;0;0;464;46.55;2495;1889;606;23;55;564;325;239;4;22;44.74;38.06;693;419;74;1627;501943;106.44;33.28;159.51;49.87;53.89;16.85;205.03;64.1;108.02;33.77;6.79;2.12;5.25;0.13;41;96.8;29.78;127.3;39.17;115.13;36;204.71;64;115.13;36;181.2;56.65;138.64;43.35;135.57;42.39;91.48;28.6;92.79;29.01;3027;2952;3093;3863;3;2
a01c31c2-387a-4fc5-8b9d-464f297c4ab5;pp g3;Mannfield (Night);2026-03-14 01:25:29;win;BMM;PITCH PIRATES;Axim0v;23;Octane;442;2;0;1;5;5;1;1;40;435;50.72;2326;1724;602;21;47;517;230;287;3;18;43.49;44.13;470;390;80;1551;489155;134.7;40.83;145.91;44.23;49.31;14.95;207.9;63.02;105.38;31.94;16.64;5.04;5.53;0.1;53;110.6;33.31;114.5;34.49;80.05;24.26;249.87;75.74;80.05;24.26;188.22;57.05;141.69;42.95;128.65;38.99;104.66;31.72;96.61;29.28;2666;2368;3029;3833;1;1
a01c31c2-387a-4fc5-8b9d-464f297c4ab5;pp g3;Mannfield (Night);2026-03-14 01:25:29;win;BMM;PITCH PIRATES;Selena Gomez;4284;Fennec;240;0;1;1;1;5;1;0;0;444;51.65;2369;1871;498;21;45;317;197;120;2;10;29.16;65.92;291;256;2;1436;452241;159.33;48.29;139.68;42.33;30.93;9.37;225.32;68.29;90.75;27.5;13.88;4.21;8.64;0.14;61;139.2;41.93;87.3;26.3;75.32;22.83;254.62;77.17;75.32;22.83;191.35;58;138.59;42;140.24;42.5;102.2;30.98;87.5;26.52;3280;3338;3221;3879;1;1
a01c31c2-387a-4fc5-8b9d-464f297c4ab5;pp g3;Mannfield (Night);2026-03-14 01:25:29;win;BMM;PITCH PIRATES;TheLakeEffekt;23;Octane;186;0;1;0;2;5;1;0;0;282;57.77;1614;949;665;12;48;520;346;174;4;15;32.71;50.42;121;283;57;1287;395751;206.86;64.2;107.81;33.46;7.56;2.35;210.97;65.47;99.66;30.93;11.6;3.6;5.07;0.12;41;84.4;25.42;116.1;34.97;88.94;27.6;233.29;72.4;88.94;27.6;161.05;49.98;161.18;50.02;109.93;34.12;109.19;33.89;103.11;32;3124;3072;3196;3840;1;3
a01c31c2-387a-4fc5-8b9d-464f297c4ab5;pp g3;Mannfield (Night);2026-03-14 01:25:29;loss;PITCH PIRATES;BMM;Original_6_Hawks;23;Octane;246;0;1;2;2;8;2;2;0;296;42.8;1559;907;652;11;56;257;100;157;1;13;51.65;17.6;110;192;0;1354;415721;185.84;57.55;122.69;37.99;14.4;4.46;212.13;65.69;109.38;33.87;1.41;0.44;11.96;0.17;72;103.1;31.05;126;37.95;114.11;35.34;208.81;64.66;114.11;35.34;233.6;72.34;89.32;27.66;180.34;55.85;96.18;29.78;46.4;14.37;2584;2371;2750;3418;0;2
a01c31c2-387a-4fc5-8b9d-464f297c4ab5;pp g3;Mannfield (Night);2026-03-14 01:25:29;loss;PITCH PIRATES;BMM;LIL HATED ONE;23;Octane;260;1;0;1;1;8;2;0;100;244;41.61;1333;739;594;8;51;255;200;55;2;5;47.55;25.67;62;71;5;1296;406535;204.6;62.3;112.13;34.14;11.69;3.56;209.48;63.78;104.39;31.79;14.55;4.43;5.49;0.15;37;140.3;42.26;92.3;27.8;90.15;27.45;238.28;72.55;90.15;27.45;256.39;78.07;72.03;21.93;186.48;56.78;104.96;31.96;36.98;11.26;2764;2916;2636;3524;0;0
a01c31c2-387a-4fc5-8b9d-464f297c4ab5;pp g3;Mannfield (Night);2026-03-14 01:25:29;loss;PITCH PIRATES;BMM;Val-enor;4284;Fennec;240;0;0;0;2;8;2;0;0;398;44.45;1974;1361;613;15;52;490;354;136;4;12;58.84;33.69;375;141;48;1435;450779;176.93;53.77;116.51;35.41;35.58;10.81;196.45;59.71;117.89;35.83;14.68;4.46;5.45;0.13;43;87.1;26.23;100.1;30.15;106.37;32.33;222.65;67.67;106.37;32.33;235.31;71.52;93.7;28.48;186.67;56.74;83.96;25.52;58.38;17.74;2599;2326;2829;3321;5;1
185ad31e-74a1-4f58-ada9-b36f70128eae;pp g4;Mannfield (Night);2026-03-14 01:32:49;win;BMM;PITCH PIRATES;Axim0v;23;Octane;396;0;1;2;2;3;0;0;0;460;48.31;2589;2137;452;24;41;334;174;160;3;15;37.01;36.53;683;263;125;1625;519728;125.73;37.52;133.7;39.9;75.63;22.57;186.66;55.71;126.25;37.68;22.15;6.61;5.06;0.1;50;91.8;27.4;135.8;40.54;79.38;23.69;255.68;76.31;79.38;23.69;212.32;63.37;122.74;36.63;157.84;47.11;104.49;31.19;72.73;21.71;2786;2523;3068;3819;0;0
185ad31e-74a1-4f58-ada9-b36f70128eae;pp g4;Mannfield (Night);2026-03-14 01:32:49;win;BMM;PITCH PIRATES;Selena Gomez;4284;Fennec;362;2;1;0;2;3;0;0;100;363;45.28;1850;1182;668;15;59;172;83;89;1;8;36.57;45;272;335;23;1339;426386;192.7;57.74;116.11;34.79;24.93;7.47;217.76;65.25;107.26;32.14;8.73;2.62;8.55;0.14;61;141.6;42.27;79;23.58;67.99;20.37;265.76;79.63;67.99;20.37;241.7;72.42;92.05;27.58;186.3;55.82;107.1;32.09;40.35;12.09;3250;3495;2959;3790;0;0
185ad31e-74a1-4f58-ada9-b36f70128eae;pp g4;Mannfield (Night);2026-03-14 01:32:49;win;BMM;PITCH PIRATES;TheLakeEffekt;23;Octane;216;1;0;1;2;3;0;0;50;303;51.4;1598;1031;567;12;44;761;547;214;6;14;31.34;32.38;197;174;58;1359;430733;192.61;58.01;118.49;35.69;20.93;6.3;212.67;64.05;112.96;34.02;6.41;1.93;5.76;0.15;38;87.7;26.18;105.3;31.43;89.73;27.02;242.3;72.98;89.73;27.02;209.63;63.14;122.4;36.86;163.1;49.12;95.02;28.62;73.9;22.26;3221;3389;3058;3750;1;1
185ad31e-74a1-4f58-ada9-b36f70128eae;pp g4;Mannfield (Night);2026-03-14 01:32:49;loss;PITCH PIRATES;BMM;LIL HATED ONE;23;Octane;106;0;0;1;0;6;3;0;0;259;37.69;1246;656;590;7;50;120;0;120;0;10;62.41;19.58;87;51;0;1362;435672;197.63;59.03;113.14;33.8;24;7.17;217.66;65.02;108.16;32.31;8.96;2.68;5.53;0.15;37;140.3;41.88;82.4;24.6;95.6;28.56;239.18;71.44;95.6;28.56;231.06;69.02;103.71;30.98;163.17;48.74;121.38;36.26;50.23;15;3281;3474;3106;3547;1;0
185ad31e-74a1-4f58-ada9-b36f70128eae;pp g4;Mannfield (Night);2026-03-14 01:32:49;loss;PITCH PIRATES;BMM;Original_6_Hawks;23;Octane;284;0;0;2;3;6;3;0;0;372;49.6;2099;1543;556;19;49;535;300;235;3;20;25.91;36.08;334;365;0;1459;466028;172.61;51.52;127.56;38.07;34.89;10.41;224.19;66.91;102.12;30.48;8.75;2.61;8.35;0.13;65;49.4;14.75;174.6;52.12;145.04;43.29;190.01;56.71;145.04;43.29;182.32;54.42;152.73;45.58;110.82;33.07;132.7;39.6;91.54;27.32;2617;2465;2745;3672;0;0
185ad31e-74a1-4f58-ada9-b36f70128eae;pp g4;Mannfield (Night);2026-03-14 01:32:49;loss;PITCH PIRATES;BMM;Val-enor;4284;Fennec;126;0;0;0;0;6;3;3;0;429;43.23;2286;1630;656;18;57;353;200;153;2;14;46.3;29.25;330;177;8;1503;479131;148.03;44.22;143.59;42.9;43.11;12.88;200.89;60.02;106.43;31.8;27.41;8.19;5.01;0.12;42;131.4;39.22;63.3;18.9;70.06;20.93;264.68;79.07;70.06;20.93;232.99;69.6;101.75;30.4;180.93;54.05;104.33;31.17;49.47;14.78;2759;2858;2673;3534;0;1
d3aca241-7c5a-48c5-966f-ef09f5d4bc0d;pp g5;Mannfield (Night);2026-03-14 01:40:48;win;BMM;PITCH PIRATES;Axim0v;23;Octane;526;2;2;0;7;2;0;0;28.57;476;49.39;2765;2238;527;28;50;746;495;251;6;24;29;38.2;827;563;104;1631;536981;136.47;38.83;142.16;40.45;72.79;20.71;222.48;63.31;119.84;34.1;9.09;2.59;5.77;0.1;59;99.6;28.38;117;33.33;86.81;24.7;264.6;75.3;86.81;24.7;179.31;51.03;172.1;48.97;128.77;36.64;116.61;33.18;106.04;30.17;3029;2877;3152;3837;1;0
d3aca241-7c5a-48c5-966f-ef09f5d4bc0d;pp g5;Mannfield (Night);2026-03-14 01:40:48;win;BMM;PITCH PIRATES;TheLakeEffekt;23;Octane;597;3;1;1;4;2;0;0;75;297;55.9;1670;1138;532;15;40;359;239;120;4;10;23.03;41.66;103;383;160;1396;455156;190.49;54.68;141.2;40.53;16.7;4.79;218.99;62.86;114.48;32.86;14.9;4.28;5.95;0.15;41;85.7;24.42;130.5;37.18;98.65;28.32;249.73;71.68;98.65;28.32;176.99;50.8;171.39;49.2;117.08;33.61;125.49;36.02;105.81;30.37;3108;2933;3414;3964;0;1
d3aca241-7c5a-48c5-966f-ef09f5d4bc0d;pp g5;Mannfield (Night);2026-03-14 01:40:48;win;BMM;PITCH PIRATES;Selena Gomez;4284;Fennec;177;0;0;1;1;2;0;0;0;415;51.53;2345;1746;599;20;54;505;382;123;4;11;34.4;32.18;180;275;17;1445;468745;179.77;51.82;127.71;36.81;39.44;11.37;238.31;68.7;104.58;30.15;4.02;1.16;7.95;0.13;59;150.9;42.99;81.4;23.19;66.27;19.1;280.65;80.9;66.27;19.1;231.64;66.77;115.28;33.23;177.22;51.09;94.89;27.35;74.8;21.56;3531;3391;3690;3985;1;1
d3aca241-7c5a-48c5-966f-ef09f5d4bc0d;pp g5;Mannfield (Night);2026-03-14 01:40:48;loss;PITCH PIRATES;BMM;Original_6_Hawks;23;Octane;329;0;0;3;1;12;5;0;0;354;39.76;1779;1099;680;13;51;356;200;156;2;13;38.42;15.66;230;112;0;1372;434213;191.77;56.57;126.29;37.26;20.92;6.17;210.64;62.14;121.84;35.94;6.49;1.91;11.06;0.16;68;89.7;25.56;116.3;33.13;120.95;35.68;218.02;64.32;120.95;35.68;242.14;71.43;96.83;28.57;192.44;56.77;89.99;26.55;56.55;16.68;2601;2377;2775;3039;1;1
d3aca241-7c5a-48c5-966f-ef09f5d4bc0d;pp g5;Mannfield (Night);2026-03-14 01:40:48;loss;PITCH PIRATES;BMM;LIL HATED ONE;23;Octane;54;0;0;0;0;12;5;4;0;282;40.58;1685;960;725;11;62;404;284;120;3;10;67.04;17.21;130;155;15;1358;440203;204.64;59.05;116.82;33.71;25.11;7.25;218.9;63.16;116.21;33.53;11.45;3.3;4.4;0.13;35;132.3;37.69;82.2;23.42;107.47;31.01;239.09;68.99;107.47;31.01;263.14;75.93;83.42;24.07;202.46;58.42;107.81;31.11;36.3;10.47;2543;2677;2423;3043;1;0
d3aca241-7c5a-48c5-966f-ef09f5d4bc0d;pp g5;Mannfield (Night);2026-03-14 01:40:48;loss;PITCH PIRATES;BMM;Val-enor;4284;Fennec;341;0;0;2;1;12;5;1;0;444;49.01;2222;1694;528;20;46;404;275;129;3;11;53.71;25.32;702;317;27;1640;534981;134.53;38.61;152.27;43.71;61.6;17.68;214.72;61.63;122.06;35.04;11.61;3.33;5.26;0.12;44;117.5;33.48;130.4;37.15;126.03;36.17;222.37;63.83;126.03;36.17;250.66;71.95;97.74;28.05;192.95;55.38;105.34;30.24;50.1;14.38;2549;2190;2801;3240;0;1
